"","nombre_curso","genero","periodo","curso","anio_asignacion","anio_ingreso","zona","nota_total","nombre_area","anio_nacimiento"
"1897","SISTEMAS OPERATIVOS 1",1,2,281,2015,2012,69,91,"CIENCIAS DE LA COMPUTACION",1993
"1898","SISTEMAS OPERATIVOS 1",1,2,281,2015,2012,64,84,"CIENCIAS DE LA COMPUTACION",1992
"1899","SISTEMAS OPERATIVOS 1",1,2,281,2015,2012,71,96,"CIENCIAS DE LA COMPUTACION",1993
"1900","SISTEMAS OPERATIVOS 1",1,2,281,2015,2013,67,89,"CIENCIAS DE LA COMPUTACION",1993
"1901","SISTEMAS OPERATIVOS 1",2,2,281,2015,2012,67,87,"CIENCIAS DE LA COMPUTACION",1993
"1902","SISTEMAS OPERATIVOS 1",1,2,281,2015,2012,72,95,"CIENCIAS DE LA COMPUTACION",1988
"1903","SISTEMAS OPERATIVOS 1",1,2,281,2015,2012,0,0,"CIENCIAS DE LA COMPUTACION",1986
"1904","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,67,90,"CIENCIAS DE LA COMPUTACION",1990
"1905","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,66,89,"CIENCIAS DE LA COMPUTACION",1990
"1906","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,64,81,"CIENCIAS DE LA COMPUTACION",1993
"1907","SISTEMAS OPERATIVOS 1",2,5,281,2017,2013,66,90,"CIENCIAS DE LA COMPUTACION",1995
"1908","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,57,75,"CIENCIAS DE LA COMPUTACION",1991
"1909","SISTEMAS OPERATIVOS 1",2,5,281,2015,2012,60,83,"CIENCIAS DE LA COMPUTACION",1988
"1910","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,65,87,"CIENCIAS DE LA COMPUTACION",1992
"1911","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,62,85,"CIENCIAS DE LA COMPUTACION",1993
"1912","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,64,83,"CIENCIAS DE LA COMPUTACION",1994
"1913","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,63,82,"CIENCIAS DE LA COMPUTACION",1987
"1914","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,67,91,"CIENCIAS DE LA COMPUTACION",1992
"1915","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,60,82,"CIENCIAS DE LA COMPUTACION",1987
"1916","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,65,84,"CIENCIAS DE LA COMPUTACION",1989
"1917","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,67,89,"CIENCIAS DE LA COMPUTACION",1992
"1918","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,65,87,"CIENCIAS DE LA COMPUTACION",1993
"1919","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,50,68,"CIENCIAS DE LA COMPUTACION",1984
"1920","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,56,78,"CIENCIAS DE LA COMPUTACION",1989
"1921","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,60,80,"CIENCIAS DE LA COMPUTACION",1990
"1922","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,65,87,"CIENCIAS DE LA COMPUTACION",1993
"1923","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,55,75,"CIENCIAS DE LA COMPUTACION",1980
"1924","SISTEMAS OPERATIVOS 1",2,5,281,2015,2012,69,91,"CIENCIAS DE LA COMPUTACION",1992
"1925","SISTEMAS OPERATIVOS 1",2,5,281,2015,2012,68,88,"CIENCIAS DE LA COMPUTACION",1992
"1926","SISTEMAS OPERATIVOS 1",2,5,281,2015,2012,63,83,"CIENCIAS DE LA COMPUTACION",1990
"1927","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,68,87,"CIENCIAS DE LA COMPUTACION",1992
"1928","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,66,85,"CIENCIAS DE LA COMPUTACION",1992
"1929","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991
"1930","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,66,89,"CIENCIAS DE LA COMPUTACION",1990
"1931","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,63,85,"CIENCIAS DE LA COMPUTACION",1992
"1932","SISTEMAS OPERATIVOS 1",1,5,281,2015,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989
"1933","SISTEMAS OPERATIVOS 1",1,5,281,2017,2013,66,90,"CIENCIAS DE LA COMPUTACION",1994
"1934","SISTEMAS OPERATIVOS 1",1,6,281,2015,2012,61,82,"CIENCIAS DE LA COMPUTACION",1993
"1935","SISTEMAS OPERATIVOS 1",1,6,281,2015,2012,65,87,"CIENCIAS DE LA COMPUTACION",1993
"1936","SISTEMAS OPERATIVOS 1",1,6,281,2015,2012,65,86,"CIENCIAS DE LA COMPUTACION",1993
"1937","SISTEMAS OPERATIVOS 1",1,6,281,2015,2012,66,89,"CIENCIAS DE LA COMPUTACION",1992
"1938","SISTEMAS OPERATIVOS 1",2,6,281,2015,2012,66,85,"CIENCIAS DE LA COMPUTACION",1984
"1939","SISTEMAS OPERATIVOS 1",1,6,281,2015,2012,65,88,"CIENCIAS DE LA COMPUTACION",1991
"1940","SISTEMAS OPERATIVOS 1",1,6,281,2015,2012,70,94,"CIENCIAS DE LA COMPUTACION",1992
"1941","SISTEMAS OPERATIVOS 1",1,5,281,2017,2013,70,93,"CIENCIAS DE LA COMPUTACION",1996
"1942","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,66,66,"CIENCIAS DE LA COMPUTACION",1991
"1943","SISTEMAS OPERATIVOS 1",2,1,281,2016,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989
"1944","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,47,66,"CIENCIAS DE LA COMPUTACION",1992
"1945","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,60,81,"CIENCIAS DE LA COMPUTACION",1991
"1946","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,59,84,"CIENCIAS DE LA COMPUTACION",1989
"1947","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,46,62,"CIENCIAS DE LA COMPUTACION",1989
"1948","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,43,43,"CIENCIAS DE LA COMPUTACION",1991
"1949","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,68,89,"CIENCIAS DE LA COMPUTACION",1992
"1950","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,68,92,"CIENCIAS DE LA COMPUTACION",1991
"1951","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,54,70,"CIENCIAS DE LA COMPUTACION",1992
"1952","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,65,88,"CIENCIAS DE LA COMPUTACION",1992
"1953","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989
"1954","SISTEMAS OPERATIVOS 1",2,1,281,2016,2012,65,89,"CIENCIAS DE LA COMPUTACION",1987
"1955","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,66,87,"CIENCIAS DE LA COMPUTACION",1989
"1956","SISTEMAS OPERATIVOS 1",1,1,281,2016,2012,64,86,"CIENCIAS DE LA COMPUTACION",1992
"1957","SISTEMAS OPERATIVOS 1",2,1,281,2016,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989
"1958","SISTEMAS OPERATIVOS 1",1,1,281,2016,2013,68,90,"CIENCIAS DE LA COMPUTACION",1996
"1959","SISTEMAS OPERATIVOS 1",1,1,281,2016,2013,66,84,"CIENCIAS DE LA COMPUTACION",1993
"1960","SISTEMAS OPERATIVOS 1",1,1,281,2016,2013,66,89,"CIENCIAS DE LA COMPUTACION",1994
"1961","SISTEMAS OPERATIVOS 1",1,1,281,2016,2013,63,84,"CIENCIAS DE LA COMPUTACION",1994
"1962","SISTEMAS OPERATIVOS 1",1,5,281,2017,2013,72,95,"CIENCIAS DE LA COMPUTACION",1996
"1963","SISTEMAS OPERATIVOS 1",2,5,281,2017,2012,56,75,"CIENCIAS DE LA COMPUTACION",1989
"1964","SISTEMAS OPERATIVOS 1",1,5,281,2017,2013,50,67,"CIENCIAS DE LA COMPUTACION",1993
"1965","SISTEMAS OPERATIVOS 1",2,5,281,2017,2012,66,90,"CIENCIAS DE LA COMPUTACION",1993
"1966","SISTEMAS OPERATIVOS 1",1,5,281,2017,2012,61,85,"CIENCIAS DE LA COMPUTACION",1991
"1967","SISTEMAS OPERATIVOS 1",1,5,281,2017,2013,70,90,"CIENCIAS DE LA COMPUTACION",1993
"1968","SISTEMAS OPERATIVOS 1",1,5,281,2017,2012,57,75,"CIENCIAS DE LA COMPUTACION",1993
"1969","SISTEMAS OPERATIVOS 1",1,5,281,2016,2012,60,80,"CIENCIAS DE LA COMPUTACION",1993
"1970","SISTEMAS OPERATIVOS 1",1,5,281,2016,2013,62,84,"CIENCIAS DE LA COMPUTACION",1995
"1971","SISTEMAS OPERATIVOS 1",1,5,281,2016,2012,64,84,"CIENCIAS DE LA COMPUTACION",1995
"1972","SISTEMAS OPERATIVOS 1",1,5,281,2016,2012,64,87,"CIENCIAS DE LA COMPUTACION",1992
"1973","SISTEMAS OPERATIVOS 1",1,5,281,2016,2012,60,80,"CIENCIAS DE LA COMPUTACION",1991
"1974","SISTEMAS OPERATIVOS 1",1,5,281,2016,2012,61,80,"CIENCIAS DE LA COMPUTACION",1991
"1975","SISTEMAS OPERATIVOS 1",1,5,281,2016,2012,51,51,"CIENCIAS DE LA COMPUTACION",1991
"1976","SISTEMAS OPERATIVOS 1",1,5,281,2016,2014,0,0,"CIENCIAS DE LA COMPUTACION",1991
"1977","SISTEMAS OPERATIVOS 1",1,5,281,2016,2013,56,75,"CIENCIAS DE LA COMPUTACION",1994
"1978","SISTEMAS OPERATIVOS 1",1,5,281,2016,2013,0,0,"CIENCIAS DE LA COMPUTACION",1994
"1979","SISTEMAS OPERATIVOS 1",1,5,281,2016,2013,67,91,"CIENCIAS DE LA COMPUTACION",1995
"1980","SISTEMAS OPERATIVOS 1",1,5,281,2016,2013,67,90,"CIENCIAS DE LA COMPUTACION",1994
"1981","SISTEMAS OPERATIVOS 1",2,5,281,2016,2012,57,75,"CIENCIAS DE LA COMPUTACION",1989
"1982","SISTEMAS OPERATIVOS 1",1,5,281,2016,2012,58,77,"CIENCIAS DE LA COMPUTACION",1992
"1983","SISTEMAS OPERATIVOS 1",1,5,281,2016,2012,60,81,"CIENCIAS DE LA COMPUTACION",1994
"1984","SISTEMAS OPERATIVOS 1",1,5,281,2016,2012,59,79,"CIENCIAS DE LA COMPUTACION",1991
"1985","SISTEMAS OPERATIVOS 1",1,5,281,2016,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989
"1986","SISTEMAS OPERATIVOS 1",2,6,281,2017,2013,56,76,"CIENCIAS DE LA COMPUTACION",1995
"1987","SISTEMAS OPERATIVOS 1",1,6,281,2017,2012,44,62,"CIENCIAS DE LA COMPUTACION",1993
"1988","SISTEMAS OPERATIVOS 1",1,6,281,2017,2014,56,79,"CIENCIAS DE LA COMPUTACION",1995
"1989","SISTEMAS OPERATIVOS 1",2,6,281,2017,2012,42,61,"CIENCIAS DE LA COMPUTACION",1993
"1990","SISTEMAS OPERATIVOS 1",1,6,281,2017,2013,56,74,"CIENCIAS DE LA COMPUTACION",1994
"1991","SISTEMAS OPERATIVOS 1",2,6,281,2017,2012,46,61,"CIENCIAS DE LA COMPUTACION",1993
"1992","SISTEMAS OPERATIVOS 1",1,6,281,2017,2013,51,61,"CIENCIAS DE LA COMPUTACION",1995
"1993","SISTEMAS OPERATIVOS 1",1,6,281,2017,2012,55,70,"CIENCIAS DE LA COMPUTACION",1991
"1994","SISTEMAS OPERATIVOS 1",1,6,281,2017,2012,46,64,"CIENCIAS DE LA COMPUTACION",1991
"1995","SISTEMAS OPERATIVOS 1",1,1,281,2017,2013,46,61,"CIENCIAS DE LA COMPUTACION",1994
"1996","SISTEMAS OPERATIVOS 1",1,1,281,2017,2014,75,96,"CIENCIAS DE LA COMPUTACION",1996
"1997","SISTEMAS OPERATIVOS 1",2,1,281,2017,2012,67,86,"CIENCIAS DE LA COMPUTACION",1991
"1998","SISTEMAS OPERATIVOS 1",1,1,281,2017,2014,56,75,"CIENCIAS DE LA COMPUTACION",1996
"1999","SISTEMAS OPERATIVOS 1",1,6,281,2017,2013,48,66,"CIENCIAS DE LA COMPUTACION",1995
"2000","SISTEMAS OPERATIVOS 1",1,1,281,2017,2012,59,78,"CIENCIAS DE LA COMPUTACION",1992
"2001","SISTEMAS OPERATIVOS 1",1,1,281,2017,2013,61,81,"CIENCIAS DE LA COMPUTACION",1995
"2002","SISTEMAS OPERATIVOS 1",1,1,281,2017,2013,70,91,"CIENCIAS DE LA COMPUTACION",1994
"2003","SISTEMAS OPERATIVOS 1",1,1,281,2017,2013,54,72,"CIENCIAS DE LA COMPUTACION",1993
"2004","SISTEMAS OPERATIVOS 1",2,1,281,2017,2012,66,88,"CIENCIAS DE LA COMPUTACION",1993
"2005","SISTEMAS OPERATIVOS 1",1,1,281,2017,2014,68,91,"CIENCIAS DE LA COMPUTACION",1991
"2006","SISTEMAS OPERATIVOS 1",1,1,281,2017,2013,60,78,"CIENCIAS DE LA COMPUTACION",1993
"2007","SISTEMAS OPERATIVOS 1",1,1,281,2017,2012,69,84,"CIENCIAS DE LA COMPUTACION",1990
"2008","SISTEMAS OPERATIVOS 1",1,1,281,2017,2013,54,72,"CIENCIAS DE LA COMPUTACION",1993
"2009","SISTEMAS OPERATIVOS 1",1,6,281,2017,2012,44,62,"CIENCIAS DE LA COMPUTACION",1988
"2010","SISTEMAS OPERATIVOS 1",1,1,281,2017,2012,61,83,"CIENCIAS DE LA COMPUTACION",1994
"2011","SISTEMAS OPERATIVOS 1",1,1,281,2017,2012,53,71,"CIENCIAS DE LA COMPUTACION",1990
"2012","SISTEMAS OPERATIVOS 1",2,1,281,2017,2012,45,61,"CIENCIAS DE LA COMPUTACION",1990
"2013","SISTEMAS OPERATIVOS 1",1,1,281,2017,2012,69,92,"CIENCIAS DE LA COMPUTACION",1992
"2014","SISTEMAS OPERATIVOS 1",1,1,281,2018,2014,68,90,"CIENCIAS DE LA COMPUTACION",1995
"2015","SISTEMAS OPERATIVOS 1",1,1,281,2018,2012,0,0,"CIENCIAS DE LA COMPUTACION",1989
"2016","SISTEMAS OPERATIVOS 1",1,1,281,2018,2014,66,88,"CIENCIAS DE LA COMPUTACION",1996
"2017","SISTEMAS OPERATIVOS 1",1,1,281,2018,2012,0,0,"CIENCIAS DE LA COMPUTACION",1975
"2018","SISTEMAS OPERATIVOS 1",1,1,281,2018,2012,52,72,"CIENCIAS DE LA COMPUTACION",1995
"2019","SISTEMAS OPERATIVOS 1",1,1,281,2018,2012,0,0,"CIENCIAS DE LA COMPUTACION",1991
"2020","SISTEMAS OPERATIVOS 1",1,1,281,2018,2015,56,75,"CIENCIAS DE LA COMPUTACION",1995
"2021","SISTEMAS OPERATIVOS 1",1,1,281,2018,2015,0,0,"CIENCIAS DE LA COMPUTACION",1996
"2022","SISTEMAS OPERATIVOS 1",1,1,281,2018,2012,65,86,"CIENCIAS DE LA COMPUTACION",1990
"2023","SISTEMAS OPERATIVOS 1",1,1,281,2018,2013,48,61,"CIENCIAS DE LA COMPUTACION",1992
"2024","SISTEMAS OPERATIVOS 1",1,2,281,2018,2014,57,67,"CIENCIAS DE LA COMPUTACION",1996
"2025","SISTEMAS OPERATIVOS 1",1,2,281,2018,2013,46,64,"CIENCIAS DE LA COMPUTACION",1995
"2026","SISTEMAS OPERATIVOS 1",1,2,281,2018,2014,50,62,"CIENCIAS DE LA COMPUTACION",1994
"2027","SISTEMAS OPERATIVOS 1",1,2,281,2018,2015,41,51,"CIENCIAS DE LA COMPUTACION",1996
"2028","SISTEMAS OPERATIVOS 1",1,2,281,2018,2012,55,70,"CIENCIAS DE LA COMPUTACION",1992
"2029","SISTEMAS OPERATIVOS 1",1,2,281,2018,2013,32,32,"CIENCIAS DE LA COMPUTACION",1994
"2030","SISTEMAS OPERATIVOS 1",1,2,281,2018,2012,41,41,"CIENCIAS DE LA COMPUTACION",1993
"2031","SISTEMAS OPERATIVOS 1",1,2,281,2018,2014,39,49,"CIENCIAS DE LA COMPUTACION",1994
"2032","SISTEMAS OPERATIVOS 1",1,2,281,2018,2015,34,34,"CIENCIAS DE LA COMPUTACION",1994
"2033","SISTEMAS OPERATIVOS 1",2,2,281,2018,2014,42,55,"CIENCIAS DE LA COMPUTACION",1996
"2034","SISTEMAS OPERATIVOS 1",1,2,281,2018,2012,37,49,"CIENCIAS DE LA COMPUTACION",1991
"2035","SISTEMAS OPERATIVOS 1",1,2,281,2018,2014,40,50,"CIENCIAS DE LA COMPUTACION",1996
"2036","SISTEMAS OPERATIVOS 1",1,2,281,2018,2012,0,0,"CIENCIAS DE LA COMPUTACION",1985
"2037","SISTEMAS OPERATIVOS 1",1,2,281,2018,2014,48,61,"CIENCIAS DE LA COMPUTACION",1995
"2038","SISTEMAS OPERATIVOS 1",1,2,281,2018,2013,48,63,"CIENCIAS DE LA COMPUTACION",1995
"2039","SISTEMAS OPERATIVOS 1",1,2,281,2018,2015,47,63,"CIENCIAS DE LA COMPUTACION",1992
"2040","SISTEMAS OPERATIVOS 1",1,2,281,2018,2014,39,53,"CIENCIAS DE LA COMPUTACION",1997
"2041","SISTEMAS OPERATIVOS 1",1,2,281,2018,2014,41,54,"CIENCIAS DE LA COMPUTACION",1995
"2042","SISTEMAS OPERATIVOS 1",1,2,281,2018,2012,47,61,"CIENCIAS DE LA COMPUTACION",1993
"2043","SISTEMAS OPERATIVOS 1",1,2,281,2018,2015,40,40,"CIENCIAS DE LA COMPUTACION",1995
"2044","SISTEMAS OPERATIVOS 1",1,2,281,2018,2013,48,61,"CIENCIAS DE LA COMPUTACION",1995
"2045","SISTEMAS OPERATIVOS 1",1,2,281,2018,2012,51,61,"CIENCIAS DE LA COMPUTACION",1980
"2046","SISTEMAS OPERATIVOS 1",1,2,281,2018,2014,41,51,"CIENCIAS DE LA COMPUTACION",1995
"2047","SISTEMAS OPERATIVOS 1",1,5,281,2018,2013,69,92,"CIENCIAS DE LA COMPUTACION",1994
"2048","SISTEMAS OPERATIVOS 1",1,5,281,2018,2012,64,89,"CIENCIAS DE LA COMPUTACION",1993
"2049","SISTEMAS OPERATIVOS 1",1,5,281,2018,2015,66,91,"CIENCIAS DE LA COMPUTACION",1996
"2050","SISTEMAS OPERATIVOS 1",1,5,281,2018,2014,62,83,"CIENCIAS DE LA COMPUTACION",1995
"2051","SISTEMAS OPERATIVOS 1",1,5,281,2018,2014,68,89,"CIENCIAS DE LA COMPUTACION",1997
"2052","SISTEMAS OPERATIVOS 1",1,5,281,2018,2015,69,94,"CIENCIAS DE LA COMPUTACION",1995
"2053","SISTEMAS OPERATIVOS 1",1,5,281,2018,2014,65,90,"CIENCIAS DE LA COMPUTACION",1996
"2054","SISTEMAS OPERATIVOS 1",1,5,281,2018,2015,66,90,"CIENCIAS DE LA COMPUTACION",1994
"2055","SISTEMAS OPERATIVOS 1",1,5,281,2018,2012,60,83,"CIENCIAS DE LA COMPUTACION",1983
"2056","SISTEMAS OPERATIVOS 1",1,5,281,2018,2014,67,92,"CIENCIAS DE LA COMPUTACION",1995
"2057","SISTEMAS OPERATIVOS 1",1,5,281,2018,2012,0,0,"CIENCIAS DE LA COMPUTACION",1985
"2058","SISTEMAS OPERATIVOS 1",1,5,281,2018,2012,0,0,"CIENCIAS DE LA COMPUTACION",1985
"2059","SISTEMAS OPERATIVOS 1",2,5,281,2018,2014,65,85,"CIENCIAS DE LA COMPUTACION",1996
"2060","SISTEMAS OPERATIVOS 1",1,5,281,2018,2014,66,91,"CIENCIAS DE LA COMPUTACION",1994
"2061","SISTEMAS OPERATIVOS 1",1,5,281,2018,2012,62,62,"CIENCIAS DE LA COMPUTACION",1991
"2062","SISTEMAS OPERATIVOS 1",1,5,281,2018,2012,0,0,"CIENCIAS DE LA COMPUTACION",1975
"2063","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,47,61,"DESARROLLO DE SOFTWARE",1988
"2064","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,47,57,"DESARROLLO DE SOFTWARE",1991
"2065","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,48,61,"DESARROLLO DE SOFTWARE",1990
"2066","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,55,75,"DESARROLLO DE SOFTWARE",1991
"2067","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,0,0,"DESARROLLO DE SOFTWARE",1987
"2068","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,44,59,"DESARROLLO DE SOFTWARE",1990
"2069","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,50,65,"DESARROLLO DE SOFTWARE",1988
"2070","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,44,58,"DESARROLLO DE SOFTWARE",1990
"2071","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,53,67,"DESARROLLO DE SOFTWARE",1986
"2072","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,51,64,"DESARROLLO DE SOFTWARE",1989
"2073","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,41,41,"DESARROLLO DE SOFTWARE",1987
"2074","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,43,57,"DESARROLLO DE SOFTWARE",1990
"2075","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,48,64,"DESARROLLO DE SOFTWARE",1988
"2076","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,48,66,"DESARROLLO DE SOFTWARE",1991
"2077","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,14,14,"DESARROLLO DE SOFTWARE",1984
"2078","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,43,56,"DESARROLLO DE SOFTWARE",1989
"2079","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,53,68,"DESARROLLO DE SOFTWARE",1991
"2080","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,41,61,"DESARROLLO DE SOFTWARE",1981
"2081","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,50,50,"DESARROLLO DE SOFTWARE",1988
"2082","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,45,57,"DESARROLLO DE SOFTWARE",1988
"2083","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,54,70,"DESARROLLO DE SOFTWARE",1990
"2084","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,49,63,"DESARROLLO DE SOFTWARE",1990
"2085","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,53,68,"DESARROLLO DE SOFTWARE",1989
"2086","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,45,58,"DESARROLLO DE SOFTWARE",1989
"2087","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,49,64,"DESARROLLO DE SOFTWARE",1991
"2088","ANALISIS Y DISE\O DE SISTEMAS 1",2,5,283,2012,2012,0,0,"DESARROLLO DE SOFTWARE",1990
"2089","ANALISIS Y DISE\O DE SISTEMAS 1",1,2,283,2012,2012,55,71,"DESARROLLO DE SOFTWARE",1987
"2090","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,51,68,"DESARROLLO DE SOFTWARE",1990
"2091","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,52,69,"DESARROLLO DE SOFTWARE",1990
"2092","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,53,66,"DESARROLLO DE SOFTWARE",1989
"2093","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,46,61,"DESARROLLO DE SOFTWARE",1989
"2094","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,48,62,"DESARROLLO DE SOFTWARE",1991
"2095","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,53,67,"DESARROLLO DE SOFTWARE",1989
"2096","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,51,62,"DESARROLLO DE SOFTWARE",1988
"2097","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,54,73,"DESARROLLO DE SOFTWARE",1990
"2098","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,62,79,"DESARROLLO DE SOFTWARE",1988
"2099","ANALISIS Y DISE\O DE SISTEMAS 1",1,5,283,2012,2012,49,61,"DESARROLLO DE SOFTWARE",1989
"2100","ANALISIS Y DISE\O DE SISTEMAS 1",2,1,283,2012,2012,61,77,"DESARROLLO DE SOFTWARE",1989
"2101","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,60,76,"DESARROLLO DE SOFTWARE",1988
"2102","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,61,79,"DESARROLLO DE SOFTWARE",1990
"2103","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,52,70,"DESARROLLO DE SOFTWARE",1990
"2104","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,59,78,"DESARROLLO DE SOFTWARE",1981
"2105","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,55,65,"DESARROLLO DE SOFTWARE",1989
"2106","ANALISIS Y DISE\O DE SISTEMAS 1",2,1,283,2012,2012,57,79,"DESARROLLO DE SOFTWARE",1989
"2107","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,55,72,"DESARROLLO DE SOFTWARE",1988
"2108","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,44,58,"DESARROLLO DE SOFTWARE",1990
"2109","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,55,72,"DESARROLLO DE SOFTWARE",1989
"2110","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,47,61,"DESARROLLO DE SOFTWARE",1987
"2111","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,58,79,"DESARROLLO DE SOFTWARE",1990
"2112","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,47,61,"DESARROLLO DE SOFTWARE",1988
"2113","ANALISIS Y DISE\O DE SISTEMAS 1",2,1,283,2012,2012,56,71,"DESARROLLO DE SOFTWARE",1988
"2114","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,51,68,"DESARROLLO DE SOFTWARE",1990
"2115","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,51,65,"DESARROLLO DE SOFTWARE",1979
"2116","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,48,61,"DESARROLLO DE SOFTWARE",1986
"2117","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,54,64,"DESARROLLO DE SOFTWARE",1988
"2118","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,50,69,"DESARROLLO DE SOFTWARE",1988
"2119","ANALISIS Y DISE\O DE SISTEMAS 1",1,1,283,2012,2012,28,28,"DESARROLLO DE SOFTWARE",1987
