"","curso","nombre_curso","genero","periodo","anio_asignacion","anio_ingreso","zona","nota_total","nombre_area","anio_nacimiento","semestre","creditos","obligaroriedad"
"10035",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,50,63,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10036",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2016,41,52,"PROGRAMACION DE SISTEMAS",1995,3,4,"Si"
"10037",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2016,0,0,"PROGRAMACION DE SISTEMAS",1997,3,4,"Si"
"10038",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2016,0,0,"PROGRAMACION DE SISTEMAS",1997,3,4,"Si"
"10039",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1997,3,4,"Si"
"10040",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",2,6,2018,2015,0,0,"PROGRAMACION DE SISTEMAS",1997,3,4,"Si"
"10041",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1996,3,4,"Si"
"10042",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10043",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,53,65,"PROGRAMACION DE SISTEMAS",1997,3,4,"Si"
"10044",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",2,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10045",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1996,3,4,"Si"
"10046",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,58,81,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10047",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,59,70,"PROGRAMACION DE SISTEMAS",1995,3,4,"Si"
"10048",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",2,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1999,3,4,"Si"
"10049",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,50,61,"PROGRAMACION DE SISTEMAS",1995,3,4,"Si"
"10050",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,45,61,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10051",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1999,3,4,"Si"
"10052",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",2,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10053",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1997,3,4,"Si"
"10054",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10055",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10056",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,43,51,"PROGRAMACION DE SISTEMAS",1997,3,4,"Si"
"10057",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1994,3,4,"Si"
"10058",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2016,0,0,"PROGRAMACION DE SISTEMAS",1997,3,4,"Si"
"10059",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10060",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2015,0,0,"PROGRAMACION DE SISTEMAS",1996,3,4,"Si"
"10061",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,50,64,"PROGRAMACION DE SISTEMAS",1997,3,4,"Si"
"10062",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",2,6,2018,2016,0,0,"PROGRAMACION DE SISTEMAS",1997,3,4,"Si"
"10063",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10064",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,57,70,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10065",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2016,0,0,"PROGRAMACION DE SISTEMAS",1997,3,4,"Si"
"10066",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1999,3,4,"Si"
"10067",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10068",770,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1",1,6,2018,2017,0,0,"PROGRAMACION DE SISTEMAS",1998,3,4,"Si"
"10069",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,52,69,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10070",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,60,80,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10071",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10072",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,48,63,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10073",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,49,60,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10074",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,5,2012,2012,59,74,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10075",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,47,61,"PROGRAMACION DE SISTEMAS",1985,4,5,"Si"
"10076",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,48,48,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10077",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,39,49,"PROGRAMACION DE SISTEMAS",1982,4,5,"Si"
"10078",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,49,65,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10079",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1981,4,5,"Si"
"10080",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10081",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,43,57,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10082",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10083",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10084",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,37,44,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10085",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,50,62,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10086",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,52,67,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10087",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,62,82,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10088",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10089",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10090",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,55,73,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10091",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,54,76,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10092",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,5,2012,2012,47,63,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10093",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,46,54,"PROGRAMACION DE SISTEMAS",1988,4,5,"Si"
"10094",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10095",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,49,65,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10096",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,46,61,"PROGRAMACION DE SISTEMAS",1988,4,5,"Si"
"10097",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,53,64,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10098",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1988,4,5,"Si"
"10099",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,48,63,"PROGRAMACION DE SISTEMAS",1993,4,5,"Si"
"10100",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1988,4,5,"Si"
"10101",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10102",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,47,61,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10103",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,53,71,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10104",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10105",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1988,4,5,"Si"
"10106",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,35,35,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10107",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10108",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1987,4,5,"Si"
"10109",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10110",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,52,64,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10111",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,45,66,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10112",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,36,42,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10113",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10114",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10115",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1986,4,5,"Si"
"10116",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,44,52,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10117",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,54,75,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10118",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,55,66,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10119",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,44,44,"PROGRAMACION DE SISTEMAS",1987,4,5,"Si"
"10120",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,48,61,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10121",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,50,67,"PROGRAMACION DE SISTEMAS",1980,4,5,"Si"
"10122",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10123",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,5,2012,2012,54,72,"PROGRAMACION DE SISTEMAS",1993,4,5,"Si"
"10124",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,49,67,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10125",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10126",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,51,67,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10127",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10128",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,60,74,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10129",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,46,61,"PROGRAMACION DE SISTEMAS",1988,4,5,"Si"
"10130",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,5,2012,2012,51,51,"PROGRAMACION DE SISTEMAS",1993,4,5,"Si"
"10131",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,53,67,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10132",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10133",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,55,71,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10134",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10135",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1980,4,5,"Si"
"10136",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10137",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,51,68,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10138",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,52,69,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10139",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,5,2012,2012,49,68,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10140",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,54,71,"PROGRAMACION DE SISTEMAS",1993,4,5,"Si"
"10141",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,55,72,"PROGRAMACION DE SISTEMAS",1993,4,5,"Si"
"10142",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,47,56,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10143",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,52,63,"PROGRAMACION DE SISTEMAS",1993,4,5,"Si"
"10144",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,50,70,"PROGRAMACION DE SISTEMAS",1993,4,5,"Si"
"10145",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10146",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,59,71,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10147",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10148",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10149",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,44,55,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10150",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,40,47,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10151",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,63,63,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10152",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,48,62,"PROGRAMACION DE SISTEMAS",1988,4,5,"Si"
"10153",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,46,61,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10154",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,49,61,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10155",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,5,2012,2012,57,73,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10156",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,55,73,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10157",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1985,4,5,"Si"
"10158",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,58,77,"PROGRAMACION DE SISTEMAS",1976,4,5,"Si"
"10159",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,50,62,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10160",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1984,4,5,"Si"
"10161",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1986,4,5,"Si"
"10162",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10163",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10164",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10165",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10166",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,51,68,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10167",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10168",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,5,2012,2012,53,69,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10169",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,39,39,"PROGRAMACION DE SISTEMAS",1988,4,5,"Si"
"10170",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,50,69,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10171",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1988,4,5,"Si"
"10172",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10173",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,5,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1987,4,5,"Si"
"10174",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,47,62,"PROGRAMACION DE SISTEMAS",1988,4,5,"Si"
"10175",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10176",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,1,2012,2012,50,71,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10177",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,46,61,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10178",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,53,69,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10179",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10180",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,41,61,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10181",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10182",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10183",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,60,71,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10184",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,57,75,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10185",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,33,33,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10186",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10187",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,52,74,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
"10188",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",2,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10189",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,40,53,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10190",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1976,4,5,"Si"
"10191",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,44,54,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10192",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,38,46,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10193",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,43,54,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10194",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10195",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,50,59,"PROGRAMACION DE SISTEMAS",1987,4,5,"Si"
"10196",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,45,56,"PROGRAMACION DE SISTEMAS",1989,4,5,"Si"
"10197",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,54,68,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10198",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1991,4,5,"Si"
"10199",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,44,61,"PROGRAMACION DE SISTEMAS",1990,4,5,"Si"
"10200",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1988,4,5,"Si"
"10201",771,"INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2",1,1,2012,2012,0,0,"PROGRAMACION DE SISTEMAS",1992,4,5,"Si"
